Session,Date,Speaker,Age,Record #,Group #,Tier,Range,Result,Orthography,IPA Target,IPA Actual,Exact Match,IPA Target CV,IPA Actual CV,CV Match,IPA Target Syllable Count,IPA Actual Syllable Count,Syllable Count Match
Nathan.20518a,27/10/2003,Nathan,02;05.18,105,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..6),yyy ↔ *; ebuabu,yyy,*,ebuabu,FALSE,*,VCVVCV,FALSE,1,6,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,105,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..6),maman ↔ mamɑ̃; mamãː,maman,mamɑ,mama,FALSE,CVCV,CVCVː,FALSE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,106,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..6),maman ↔ mamɑ̃; mamãː,maman,mamɑ,mama,FALSE,CVCV,CVCVː,FALSE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,107,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..6),maman ↔ mamɑ̃; mamãː,maman,mamɑ,mama,FALSE,CVCV,CVCVː,FALSE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,108,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,110,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,112,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..2); (0..2),ouais ↔ wɛ; wɛ,ouais,wɛ,wɛ,TRUE,GV,GV,TRUE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,112,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..9),yyy ↔ *; akaʒʌmpam,yyy,*,akaʒʌmpam,FALSE,*,VCVCVCCVC,FALSE,1,9,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,114,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..2); (0..1),ouais ↔ wɛ; m,ouais,wɛ,m,FALSE,GV,C,FALSE,2,1,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,114,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; jaɲa,yyy,*,jaɲa,FALSE,*,GVCV,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,114,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..8),yyy ↔ *; jajaɲaɲa,yyy,*,jajaɲaɲa,FALSE,*,GVGVCVCV,FALSE,1,8,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,116,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),mhm ↔ m; m,mhm,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,119,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),mhm ↔ m; m,mhm,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,119,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..9),yyy ↔ *; ɲaɲaɲaɲaː,yyy,*,ɲaɲaɲaɲa,FALSE,*,CVCVCVCVː,FALSE,1,8,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,121,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; ɲawa,yyy,*,ɲawa,FALSE,*,CVGV,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,122,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; wa,yyy,*,wa,FALSE,*,GV,FALSE,1,2,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,122,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),mhm ↔ m; m,mhm,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,124,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..10),yyy ↔ *; akakaɥapam,yyy,*,akakaɥapam,FALSE,*,VCVCVGVCVC,FALSE,1,10,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,126,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; ø,yyy,*,ø,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,126,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),clac ↔ klak; akak,clac,klak,akak,FALSE,CCVC,VCVC,FALSE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,126,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..7),yyy ↔ *; eɲaɲaɲa,yyy,*,eɲaɲaɲa,FALSE,*,VCVCVCV,FALSE,1,7,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,128,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,130,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),ah ↔ a; aː,ah,a,a,TRUE,V,Vː,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,130,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),clac ↔ klak; kak,clac,klak,kak,FALSE,CCVC,CVC,FALSE,4,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,131,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..1); (0..5),yyy ↔ *; japɔm,yyy,*,japɔm,FALSE,*,GVCVC,FALSE,1,5,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,131,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; apɔ,yyy,*,apɔ,FALSE,*,VCV,FALSE,1,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,133,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; apa,yyy,*,apa,FALSE,*,VCV,FALSE,1,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,135,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; pã,yyy,*,pa,FALSE,*,CV,FALSE,1,2,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,137,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),mhm ↔ m; m,mhm,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,140,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; mɛ,yyy,*,mɛ,FALSE,*,CV,FALSE,1,2,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,140,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),Babar ↔ babaʁ; babaʀ,Babar,babaʁ,babaʀ,FALSE,CVCVC,CVCVC,TRUE,5,5,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,140,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),euh ↔ ø; ʌ,euh,ø,ʌ,FALSE,V,V,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,142,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,144,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; a,yyy,*,a,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,144,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),clac ↔ klak; kak,clac,klak,kak,FALSE,CCVC,CVC,FALSE,4,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,144,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..7),yyy ↔ *; japapam,yyy,*,japapam,FALSE,*,GVCVCVC,FALSE,1,7,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,146,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,147,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; a,yyy,*,a,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,147,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),clac ↔ klak; kak,clac,klak,kak,FALSE,CCVC,CVC,FALSE,4,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,147,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; papa,yyy,*,papa,FALSE,*,CVCV,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,149,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,154,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..4),yyy ↔ *; jɛjɛ,yyy,*,jɛjɛ,FALSE,*,GVGV,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,156,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; aje,yyy,*,aje,FALSE,*,VGV,FALSE,1,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,158,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..3); (0..3),beurre ↔ bœʁ; bʌʀ,beurre,bœʁ,bʌʀ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,163,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..3); (0..3),beurre ↔ bœʁ; bʌʀ,beurre,bœʁ,bʌʀ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,169,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; japʌː,yyy,*,japʌ,FALSE,*,GVCVː,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,171,1,Orthography ↔ IPA Target; IPA Actual,(2..7) ↔ (0..5); (0..5),maman ↔ mamɑ̃; mamã,maman,mamɑ,mama,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,171,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),maman ↔ mamɑ̃; mamã,maman,mamɑ,mama,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,172,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),ah ↔ a; ẽ,ah,a,e,FALSE,V,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,172,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),ah ↔ a; ẽ,ah,a,e,FALSE,V,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,172,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),ah ↔ a; ẽ,ah,a,e,FALSE,V,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,172,4,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..5),maman ↔ mamɑ̃; mamã,maman,mamɑ,mama,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,172,5,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),ah ↔ a; ẽ,ah,a,e,FALSE,V,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,173,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..14),yyy ↔ *; pakakakɔvampam,yyy,*,pakakakɔvampam,FALSE,*,CVCVCVCVCVCCVC,FALSE,1,14,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,177,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..8),yyy ↔ *; paːkakak,yyy,*,pakakak,FALSE,*,CVːCVCVC,FALSE,1,7,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,179,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; um,yyy,*,um,FALSE,*,VC,FALSE,1,2,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,179,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),papa ↔ papa; papa,papa,papa,papa,TRUE,CVCV,CVCV,TRUE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,181,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; aa,yyy,*,aa,FALSE,*,VV,FALSE,1,2,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,181,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..5),papa ↔ papa; apapa,papa,papa,apapa,FALSE,CVCV,VCVCV,FALSE,4,5,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,181,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; a,yyy,*,a,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,181,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..3),clac ↔ klak; kak,clac,klak,kak,FALSE,CCVC,CVC,FALSE,4,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,181,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),yyy ↔ *; a,yyy,*,a,FALSE,*,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,181,6,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),papa ↔ papa; papa,papa,papa,papa,TRUE,CVCV,CVCV,TRUE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,184,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..11),yyy ↔ *; aaneaaɲaɲaa,yyy,*,aaneaaɲaɲaa,FALSE,*,VVCVVVCVCVV,FALSE,1,11,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,184,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..1); (0..4),pam@o ↔ *; apam,pam@o,*,apam,FALSE,*,VCVC,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,186,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,187,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),mhm ↔ m; mː,mhm,m,m,TRUE,C,Cː,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,189,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),ah ↔ a; a,ah,a,a,TRUE,V,V,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,191,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..4),non ↔ nɔ̃; nãː,non,nɔ,na,FALSE,CV,CVː,FALSE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,191,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..3); (0..3),pain ↔ pɛ̃; pẽ,pain,pɛ,pe,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,193,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,195,1,Orthography ↔ IPA Target; IPA Actual,(2..8) ↔ (0..5); (0..7),encore ↔ ɑ̃kɔʁ; ãkɔʀʌː,encore,ɑkɔʁ,akɔʀʌ,FALSE,VCVC,VCVCVː,FALSE,4,5,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,195,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..5); (0..6),encore ↔ ɑ̃kɔʁ; ãkɔʀʌ,encore,ɑkɔʁ,akɔʀʌ,FALSE,VCVC,VCVCV,FALSE,4,5,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,199,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..5),non ↔ nɔ̃; nõnø,non,nɔ,nonø,FALSE,CV,CVCV,FALSE,2,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,199,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..2),là ↔ la; la,là,la,la,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,201,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),mh ↔ m; m,mh,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,211,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; lakõ,yyy,*,lako,FALSE,*,CVCV,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,213,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..5); (0..4),merci ↔ mɛʁsi; ʀate,merci,mɛʁsi,ʀate,FALSE,CVCCV,CVCV,FALSE,5,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,216,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..1),en ↔ ɑ̃; ɔ,en,ɑ,ɔ,FALSE,V,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,216,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..2); (0..2),veux ↔ vø; wʌ,veux,vø,wʌ,FALSE,CV,GV,FALSE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,216,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..3),pas ↔ pa; paː,pas,pa,pa,TRUE,CV,CVː,FALSE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,218,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),mhm ↔ m; m,mhm,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,220,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..3),en ↔ ɑ̃; pã,en,ɑ,pa,FALSE,V,CV,FALSE,1,2,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,220,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..2); (0..2),veux ↔ vø; pø,veux,vø,pø,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,220,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),pas ↔ pa; pa,pas,pa,pa,TRUE,CV,CV,TRUE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,226,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..3); (0..3),beurre ↔ bœʁ; bʌʀ,beurre,bœʁ,bʌʀ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,227,1,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..3); (0..3),beurre ↔ bœʁ; bʌʀ,beurre,bœʁ,bʌʀ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,229,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..2),du ↔ dy; ɡa,du,dy,ɡa,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,229,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..3); (0..5),beurre ↔ bœʁ; ɡaʀʌː,beurre,bœʁ,ɡaʀʌ,FALSE,CVC,CVCVː,FALSE,3,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,241,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..3); (0..3),non ↔ nɔ̃; nã,non,nɔ,na,FALSE,CV,CV,TRUE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,241,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..3); (0..3),pomme ↔ pɔm; pɔm,pomme,pɔm,pɔm,TRUE,CVC,CVC,TRUE,3,3,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,243,1,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..3); (0..3),pomme ↔ pɔm; pɔm,pomme,pɔm,pɔm,TRUE,CVC,CVC,TRUE,3,3,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,247,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..1),oui ↔ wi; m,oui,wi,m,FALSE,GV,C,FALSE,2,1,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,247,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..5),yyy ↔ *; ɥyaːʌ,yyy,*,ɥyaʌ,FALSE,*,GVVːV,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,247,3,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..3); (0..3),pomme ↔ pɔm; pom,pomme,pɔm,pom,FALSE,CVC,CVC,TRUE,3,3,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,250,1,Orthography ↔ IPA Target; IPA Actual,(2..5) ↔ (0..1); (0..4),yyy ↔ *; mmmm,yyy,*,mmmm,FALSE,*,CCCC,FALSE,1,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,256,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),mhm ↔ m; m,mhm,m,m,TRUE,C,C,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,272,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),mm ↔ m; mː,mm,m,m,TRUE,C,Cː,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,272,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),miam ↔ mjam; mjam,miam,mjam,mjam,TRUE,CGVC,CGVC,TRUE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,272,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..5),miam ↔ mjam; mjaːm,miam,mjam,mjam,TRUE,CGVC,CGVːC,FALSE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,272,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..13),miam ↔ mjam; amjammjammjam,miam,mjam,amjammjammjam,FALSE,CGVC,VCGVCCGVCCGVC,FALSE,4,13,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,273,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..1),ah ↔ a; a,ah,a,a,TRUE,V,V,TRUE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,273,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..1); (0..2),ah ↔ a; aː,ah,a,a,TRUE,V,Vː,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,276,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..1),on ↔ ɔ̃; e,on,ɔ,e,FALSE,V,V,FALSE,1,1,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,276,2,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..4); (0..4),parle ↔ paʁl; paʀl,parle,paʁl,paʀl,FALSE,CVCC,CVCC,TRUE,4,4,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,281,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; na,yyy,*,na,FALSE,*,CV,FALSE,1,2,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,285,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..3),yyy ↔ *; apa,yyy,*,apa,FALSE,*,VCV,FALSE,1,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,288,1,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..3),regarde ↔ ʁəɡaʁd; aja,regarde,ʁəɡaʁd,aja,FALSE,CVCVCC,VGV,FALSE,6,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,290,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..2),là ↔ la; ja,là,la,ja,FALSE,CV,GV,FALSE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,291,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..3),là ↔ la; ʌja,là,la,ʌja,FALSE,CV,VGV,FALSE,2,3,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,292,1,Orthography ↔ IPA Target; IPA Actual,(2..4) ↔ (0..2); (0..5),là ↔ la; jaʌʌː,là,la,jaʌʌ,FALSE,CV,GVVVː,FALSE,2,4,FALSE
Nathan.20518a,27/10/2003,Nathan,02;05.18,292,2,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..2); (0..2),là ↔ la; ja,là,la,ja,FALSE,CV,GV,FALSE,2,2,TRUE
Nathan.20518a,27/10/2003,Nathan,02;05.18,293,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),mhm ↔ m; mː,mhm,m,m,TRUE,C,Cː,FALSE,1,1,TRUE
